name,Num_EV,TripEnergy,Demand,RES,SolarCapacity,BuyPowerEnergy,ContractPower,Cost,EnergyCost,ContractCost,Is_opt_capacity,TripType,ChargeType,ControlRatio
B11000967,5,5010.555555555556,285242.0,34703.75,25.0,258105.40476190465,98.0,663.3820476190474,412.96864761904743,198.03840000000002,False,Office,V2B,0
B11000968,5,5010.555555555556,233078.0,34703.75,25.0,205554.24206349216,81.0,544.9465873015874,328.88678730158745,163.68480000000002,False,Office,V2B,0
B11000969,5,5010.555555555556,237005.0,35054.292929292926,25.252525252525253,209731.37373737578,102.15873015873018,594.8357922077955,335.57019797980126,206.44236190476198,False,Office,V2B,0
B11000970,5,5010.555555555556,236954.0,46271.666666666795,33.33333333333343,199752.8571428569,77.0,542.3728380952379,319.60457142857103,155.60160000000002,False,Office,V2B,0
B11000971,5,5010.555555555556,220916.0,30685.421052631576,22.105263157894736,197185.80467836294,72.0,508.2317295906439,315.4972874853807,145.49760000000003,False,Office,V2B,0
B11000972,5,5010.555555555556,255331.0,43484.21686746988,31.32530120481928,220973.47083572214,77.0,572.7615629757097,353.5575533371554,155.60160000000002,False,Office,V2B,0
B11000973,5,5010.555555555556,258905.0,47400.243902439026,34.146341463414636,222005.9136662808,84.0,593.5664179636103,355.2094618660493,169.74720000000002,False,Office,V2B,0
B11000974,5,5010.555555555556,270978.0,42248.043478260865,30.434782608695652,236995.32850241696,85.0,612.982264734302,379.1925256038672,171.76800000000003,False,Office,V2B,0
B11000975,5,5010.555555555556,278576.0,49973.399999999994,36.0,236279.00444444787,78.0,607.5688071111166,378.0464071111166,157.62240000000003,False,Office,V2B,0
B11000976,5,5010.555555555556,279622.0,36212.60869565217,26.08695652173913,251118.68668047243,91.0,639.9870465148429,401.7898986887559,183.89280000000002,False,Office,V2B,0
B11000977,5,5010.555555555556,269886.0,42171.64556962025,30.379746835443036,235057.14124974576,88.0,615.8458766325047,376.09142599959324,177.83040000000003,False,Office,V2B,0
B11000978,5,5010.555555555556,216622.0,35054.292929292926,25.252525252525253,188933.3867243887,65.85714285714283,488.2007653679685,302.2934187590219,133.08411428571426,False,Office,V2B,0
B11000979,5,5010.555555555556,263554.0,46271.666666666664,33.333333333333336,225014.96825396805,80.0,588.8546158730156,360.0239492063489,161.66400000000004,False,Office,V2B,0
B11000980,5,5010.555555555556,238064.0,34345.9793814433,24.742268041237114,211313.22565864777,77.0,545.6202868270324,338.10116105383645,155.60160000000002,False,Office,V2B,0
B11000981,5,5010.555555555556,241808.0,39661.42857142857,28.571428571428573,210318.49206349364,73.0,542.7422730158755,336.5095873015898,147.5184,False,Office,V2B,0
B11000982,5,5010.555555555556,334500.0,49256.93548387096,35.483870967741936,293170.12135176803,90.0,721.9280651305708,469.07219416282885,181.87200000000004,False,Office,V2B,0
B11000983,5,5010.555555555556,235419.0,34330.59139784946,24.731182795698924,208739.5453148997,74.4761904761905,536.382607680491,333.98327250383954,150.5014857142858,False,Office,V2B,0
B11000984,5,5010.555555555556,266314.0,41644.49999999999,30.0,232692.55555555687,147.0,730.6156888888911,372.308088888891,297.05760000000004,False,Office,V2B,0
B11000985,5,5010.555555555556,296023.0,50993.26530612245,36.734693877551024,254658.4081632648,97.42857142857142,677.5411918367339,407.4534530612237,196.88365714285715,False,Office,V2B,0
B11000986,5,5010.555555555556,243375.0,40382.54545454545,29.09090909090909,211157.43434343228,75.0,549.0482585858554,337.8518949494917,151.56000000000003,False,Office,V2B,0
B11000987,5,5061.825396825397,326520.0,61695.55555555555,44.44444444444444,273149.1269841293,84.4761904761905,694.6369777777816,437.0386031746069,170.7094857142858,False,Office,V2B,0
B11000988,5,5061.825396825397,297757.0,46271.666666666664,33.333333333333336,259163.3174603167,97.0,677.8455746031734,414.6613079365067,196.01760000000004,False,Office,V2B,0
B11000989,5,5061.825396825397,277181.0,50320.43749999999,36.25,235784.21507936652,78.9125,609.0648741269865,377.25474412698645,159.46638000000002,False,Office,V2B,0
B11000990,5,5061.825396825397,288310.0,49440.95890410959,35.61643835616439,247043.97173298712,95.0,658.4655328549711,395.2703547727794,191.97600000000003,False,Office,V2B,0
B11000991,5,5061.825396825397,338905.0,56987.21052631579,41.05263157894737,290177.27802840486,102.0,751.2736658980793,464.2836448454478,206.12160000000003,False,Office,V2B,0
B11000992,5,5061.825396825397,647589.0,64449.82142857141,46.42857142857142,594775.9047619072,159.0,1363.3593619047658,951.6414476190515,321.3072000000001,False,Office,V2B,0
B11000993,5,5061.825396825397,250480.0,32146.631578947367,23.157894736842106,226077.81169590823,80.0,572.4937618713479,361.72449871345316,161.66400000000004,False,Office,V2B,0
B11000994,5,5061.825396825397,306308.0,53790.81249999999,38.75,260462.01884920552,101.0,697.621280158729,416.73923015872884,204.10080000000005,False,Office,V2B,0
B11000995,5,5061.825396825397,343368.0,50785.9756097561,36.58536585365854,301116.8943089448,105.90243902439025,768.7337040650434,481.7870308943117,214.00764878048784,False,Office,V2B,0
B11000996,5,5061.825396825397,328249.0,56699.08450704225,40.845070422535215,279968.38184663735,96.0,722.4462109546198,447.9494109546198,193.99680000000004,False,Office,V2B,0
B11000997,5,5061.825396825397,314139.0,51864.945054945056,37.362637362637365,270018.90720390936,98.0,704.3873328449363,432.030251526255,198.03840000000002,False,Office,V2B,0
B11000998,5,5061.825396825397,333180.0,53126.72839506172,38.2716049382716,288292.5784832499,102.4761904761905,744.2841100529176,461.2681255731998,207.0838857142858,False,Office,V2B,0
B11000999,5,5061.825396825397,284798.0,35989.074074074066,25.925925925925924,256357.5238095228,96.0,658.187356613755,410.1720380952365,193.99680000000004,False,Office,V2B,0
B11001000,5,5061.825396825397,293458.0,37147.67605633803,26.760563380281692,264357.4135926679,89.85714285714283,660.0551760339829,422.9718617482687,181.58331428571427,False,Office,V2B,0
B11001001,5,5061.825396825397,235274.0,35550.18292682927,25.60975609756098,207408.70344560556,74.42857142857142,535.7164997289967,331.8539255129689,150.40525714285715,False,Office,V2B,0
B11001003,5,5061.825396825397,261826.0,38739.069767441855,27.906976744186046,230645.80693983097,75.4761904761905,579.0904605389455,369.0332911037296,152.52228571428577,False,Office,V2B,0
B11001004,5,5061.825396825397,274293.0,41644.49999999999,30.0,239967.6460317476,93.85714285714283,634.8647479365104,383.94823365079617,189.66651428571427,False,Office,V2B,0
B11001005,5,5061.825396825397,266770.0,38224.42028985507,27.536231884057973,236275.91994478746,80.0,596.5822835058628,378.0414719116599,161.66400000000004,False,Office,V2B,0
B11001006,5,5061.825396825397,218947.0,30014.05405405405,21.62162162162162,195673.16259116417,79.0,519.0986385242411,313.0770601458627,159.64320000000004,False,Office,V2B,0
B11001007,5,5061.825396825397,250477.0,31776.92771084337,22.89156626506024,225712.15241920372,82.5238095238095,576.5360882769222,361.139443870726,166.76411428571427,False,Office,V2B,0
B11001008,5,5061.825396825397,257341.0,37373.26923076923,26.923076923076923,227714.78693528735,87.49206349206352,596.9360825396833,364.34365909645976,176.803961904762,False,Office,V2B,0
B11001009,5,5061.825396825397,262484.0,35823.22580645161,25.806451612903228,234116.66564260036,94.42857142857142,619.214373783921,374.5866650281606,190.82125714285715,False,Office,V2B,0
B11001010,5,5061.825396825397,219732.0,32488.617021276594,23.404255319148938,194750.19621749409,82.23809523809524,527.3296099966228,311.60031394799057,166.1867428571429,False,Office,V2B,0
B11001011,5,5061.825396825397,236550.0,35900.43103448275,25.862068965517242,208187.1299945281,83.42857142857142,555.5970375478952,333.09940799124496,168.59245714285714,False,Office,V2B,0
B11001012,5,5061.825396825397,241807.0,32390.16666666666,23.333333333333332,216533.21428571403,82.4761904761905,562.5376952380949,346.45314285714244,166.66788571428577,False,Office,V2B,0
B11001013,5,5061.825396825397,235630.0,28393.97727272727,20.454545454545453,214231.97222222132,83.49206349206352,555.7987356421343,342.7711555555541,168.72076190476199,False,Office,V2B,0
B11001014,5,5061.825396825397,270890.0,44779.03225806451,32.25806451612903,234075.97491039414,88.0,617.6100243727597,374.52155985663063,177.83040000000003,False,Office,V2B,0
B11001015,5,5061.825396825397,250613.0,32939.15254237288,23.728813559322035,224637.5622814079,86.0,583.3275437180494,359.42009965025267,173.78880000000004,False,Office,V2B,0
B11001016,5,5061.825396825397,230352.0,30847.777777777774,22.22222222222222,207223.8412698426,84.0,548.7497904761926,331.5581460317482,169.74720000000002,False,Office,V2B,0
B11001017,5,5061.825396825397,294872.0,50037.96511627907,36.04651162790698,252813.27260982088,88.0,654.3141943152483,404.5012361757134,177.83040000000003,False,Office,V2B,0
B11001018,5,5061.825396825397,330769.0,48842.31481481481,35.18518518518518,289908.0846560836,89.0,714.1578391534375,463.8529354497338,179.85120000000003,False,Office,V2B,0
B11001019,5,5061.825396825397,251518.0,36305.46153846153,26.153846153846153,222470.73137973037,84.85714285714283,581.8555614163597,355.9531702075686,171.47931428571428,False,Office,V2B,0
B11001020,5,5061.825396825397,291334.0,44168.40909090908,31.818181818181817,254602.54329004462,92.49206349206352,658.7493038961061,407.3640692640714,186.907961904762,False,Office,V2B,0
B11001021,5,5061.825396825397,233427.0,39041.71874999999,28.125,202226.68253968284,77.0,537.0861670634926,323.56269206349253,155.60160000000002,False,Office,V2B,0
B11001022,5,5061.825396825397,250819.0,41967.325581395344,30.232558139534884,216999.18050941377,85.42857142857142,581.4955366555936,347.19868881506204,172.63405714285716,False,Office,V2B,0
B11001024,5,5061.825396825397,417564.0,88494.56249999999,63.75,339304.174007935,113.34662698412697,893.0937922222199,542.886678412696,229.05086380952383,False,Office,V2B,0
B11001025,5,5061.825396825397,225957.0,32390.166666666668,23.333333333333336,200811.76825396772,76.4761904761905,525.2585815873008,321.2988292063484,154.54308571428578,False,Office,V2B,0
B11001026,5,5061.825396825397,269294.0,35989.074074074066,25.925925925925924,240947.26455026347,89.0,619.3853417989401,385.51562328042155,179.85120000000003,False,Office,V2B,0
B11001027,5,5061.825396825397,235846.0,34703.75,25.0,209106.23809523846,77.0,542.5465809523816,334.56998095238157,155.60160000000002,False,Office,V2B,0
B11001028,5,5061.825396825397,222042.0,30471.585365853658,21.951219512195124,198855.08943089176,72.0,510.62915772357326,318.16814308942685,145.49760000000003,False,Office,V2B,0
B11001029,5,5061.825396825397,242207.0,35069.05263157895,25.263157894736842,215183.68855472028,78.80952380952382,556.3942926649961,344.2939016875525,159.25828571428576,False,Office,V2B,0
B11001030,5,5061.825396825397,299494.0,45114.87499999999,32.5,262187.3976190465,91.0,669.0801361904744,419.4998361904744,183.89280000000002,False,Office,V2B,0
B11001031,5,5061.825396825397,243782.0,33051.19047619047,23.80952380952381,218253.07936507955,75.0,551.0268317460321,349.2049269841273,151.56000000000003,False,Office,V2B,0
B11001032,5,5061.825396825397,268460.0,42415.694444444445,30.555555555555557,233878.0277777762,81.0,600.125755555553,374.20484444444196,163.68480000000002,False,Office,V2B,0
B11001034,5,5061.825396825397,250485.0,49256.93548387096,35.483870967741936,209672.67741935592,79.0,566.1033548387115,335.4762838709695,159.64320000000004,False,Office,V2B,0
B11001035,5,5061.825396825397,271759.0,41644.49999999999,30.0,237792.34920635066,85.0,613.485758730161,380.46775873016105,171.76800000000003,False,Office,V2B,0
B11001036,5,5061.825396825397,237306.0,41967.325581395344,30.232558139534884,202770.20155038827,78.0,543.7175131782957,324.4323224806212,157.62240000000003,False,Office,V2B,0
B11001037,5,5061.825396825397,233038.0,31029.235294117647,22.35294117647059,209197.08291316425,83.0,550.1182032492982,334.7153326610628,167.72640000000004,False,Office,V2B,0
B11001038,5,5061.825396825397,208141.0,29224.21052631579,21.05263157894737,186279.90392648455,73.0,490.9346673350069,298.0478462823753,147.5184,False,Office,V2B,0
B11001039,5,5061.825396825397,244908.0,38559.72222222221,27.777777777777775,214131.11111111075,78.4761904761905,558.5000190476185,342.6097777777772,158.5846857142858,False,Office,V2B,0
B11001040,5,5061.825396825397,287118.0,51518.969072164946,37.11340206185567,243439.8898707225,88.0,641.2105124529498,389.503823793156,177.83040000000003,False,Office,V2B,0
B11001041,5,5061.825396825397,323769.0,50174.096385542165,36.144578313253014,281776.12449799053,96.01587301587303,717.0273018932852,450.84179919678485,194.02887619047624,False,Office,V2B,0
B11001042,5,5061.825396825397,268737.0,37991.47368421052,27.36842105263158,238285.31996658404,83.80952380952382,607.1977450292413,381.2565119465345,169.36228571428578,False,Office,V2B,0
B11001043,5,5061.825396825397,276195.0,39661.428571428565,28.57142857142857,244101.14285714456,82.0,614.9817142857171,390.5618285714313,165.70560000000003,False,Office,V2B,0
B11001044,5,5061.825396825397,234150.0,28233.5593220339,20.33898305084746,213397.98843152824,85.0,557.3064764056994,341.4367814904452,171.76800000000003,False,Office,V2B,0
B11001045,5,5061.825396825397,231782.0,42712.30769230769,30.769230769230766,197791.1953601967,85.0,550.8492971916994,316.46591257631474,171.76800000000003,False,Office,V2B,0
B11001046,5,5061.825396825397,287654.0,46271.666666666664,33.333333333333336,248833.95238095173,83.0,633.0273904761895,398.13432380952275,167.72640000000004,False,Office,V2B,0
B11001047,5,5061.825396825397,221999.0,30847.777777777774,22.22222222222222,198491.3650793666,78.0,522.653028571431,317.58618412698655,157.62240000000003,False,Office,V2B,0
B11001050,5,4741.428571428572,1159878.0,238814.45121951224,171.95121951219514,929885.6991869997,176.39682539682536,2157.493238095251,1487.8171186991997,356.4627047619048,False,Office,V2B,0
B11001051,5,5010.555555555556,829026.0,163703.57142857142,117.85714285714285,679998.4880952362,324.0,1959.9332095238067,1087.997580952378,654.7392000000001,False,Office,V2B,0
B11001052,5,4741.428571428572,148962.0,31363.838709677417,22.58064516129032,125523.15053763488,78.76190476190476,408.0797431643633,200.8370408602158,159.16205714285718,False,Office,V2B,0
B11001053,5,4741.428571428572,844776.0,255351.049382716,183.9506172839506,617097.5837742465,435.78659611992947,2202.5060331569603,987.3561340387945,880.6375534391536,False,Office,V2B,0
B11001054,5,4741.428571428572,2694989.0,628053.231707317,452.4390243902439,2106287.636082061,756.9512195121952,5710.786510414226,3370.060217731298,1529.6470243902443,False,Office,V2B,0
B11001055,5,4741.428571428572,1002859.0,308315.4210526316,222.10526315789474,730393.167585625,325.89473684210526,2229.4339944527896,1168.629068137,658.5680842105264,False,Office,V2B,0
B11001057,5,4741.428571428572,709729.0,172527.2142857143,124.28571428571429,547034.2968253981,177.39682539682536,1462.3455225396847,875.254874920637,358.4835047619048,False,Office,V2B,0
B11001058,5,4741.428571428572,233327.0,54684.69696969696,39.39393939393939,185498.91630591653,72.39682539682536,521.0220132756135,296.79826608946644,146.29950476190473,False,Office,V2B,0
B11001059,5,4741.428571428572,363130.0,85985.71428571429,61.904761904761905,294177.1111111103,190.57142857142858,973.6710730158718,470.6833777777765,385.10674285714293,False,Office,V2B,0
B11001060,5,4741.428571428572,571212.0,132907.97872340426,95.74468085106383,457131.93110435293,198.25531914893617,1309.9922472137732,731.4110897669648,400.6343489361703,False,Office,V2B,0
B11001061,5,4741.428571428572,856694.0,183001.41176470593,131.76470588235296,694885.1600373461,183.3174603174603,1724.1465328104541,1111.8162560597539,370.44792380952384,False,Office,V2B,0
B11001062,5,4741.428571428572,55113.0,13888.500000000002,10.0,47329.56349206368,33.31746031746031,168.8052253968257,75.7273015873019,67.32792380952381,False,Office,V2B,0
