計測日,計測時間,全体,空調,照明,動力,電灯,冷凍・冷熱,その他,,,
2013/10/24,08,71,,,23,27,,,,,
2013/10/24,09,78,,,31,35,,,,,
2013/10/24,10,84,,,36,36,,,,,
2013/10/24,11,77,,,38,34,,,,,
2013/10/24,12,77,,,33,33,,,,,
2013/10/24,13,75,,,34,35,,,,,
2013/10/24,14,74,,,30,35,,,,,
2013/10/24,15,75,,,27,36,,,,,
2013/10/24,16,72,,,28,38,,,,,
2013/10/24,17,62,,,25,35,,,,,
2013/10/24,18,42,,,22,22,,,,,
2013/10/24,19,30,,,19,9,,,,,
2013/10/24,20,29,,,17,8,,,,,
2013/10/24,21,29,,,17,8,,,,,
2013/10/24,22,25,,,13,8,,,,,
2013/10/24,23,27,,,13,8,,,,,
2013/10/24,24,24,,,15,7,,,,,
2013/10/25,01,24,,,11,7,,,,,
2013/10/25,02,22,,,12,8,,,,,
2013/10/25,03,26,,,11,7,,,,,
2013/10/25,04,26,,,13,7,,,,,
2013/10/25,05,25,,,13,8,,,,,
2013/10/25,06,28,,,13,8,,,,,
2013/10/25,07,38,,,14,11,,,,,
2013/10/25,08,68,,,22,27,,,,,
2013/10/25,09,73,,,23,36,,,,,
2013/10/25,10,73,,,24,41,,,,,
2013/10/25,11,70,,,24,40,,,,,
2013/10/25,12,71,,,23,37,,,,,
2013/10/25,13,69,,,25,38,,,,,
2013/10/25,14,65,,,21,36,,,,,
2013/10/25,15,68,,,19,36,,,,,
2013/10/25,16,63,,,21,39,,,,,
2013/10/25,17,34,,,15,26,,,,,
2013/10/25,18,26,,,10,12,,,,,
2013/10/25,19,22,,,10,9,,,,,
2013/10/25,20,21,,,10,8,,,,,
2013/10/25,21,22,,,10,8,,,,,
2013/10/25,22,18,,,8,7,,,,,
2013/10/25,23,21,,,8,8,,,,,
2013/10/25,24,20,,,9,8,,,,,
2013/10/26,01,19,,,5,8,,,,,
2013/10/26,02,20,,,8,7,,,,,
2013/10/26,03,23,,,9,7,,,,,
2013/10/26,04,23,,,11,7,,,,,
2013/10/26,05,23,,,10,7,,,,,
2013/10/26,06,29,,,11,8,,,,,
2013/10/26,07,48,,,19,11,,,,,
2013/10/26,08,77,,,31,31,,,,,
2013/10/26,09,79,,,33,34,,,,,
2013/10/26,10,77,,,32,37,,,,,
2013/10/26,11,83,,,31,40,,,,,
2013/10/26,12,83,,,32,42,,,,,
2013/10/26,13,75,,,27,43,,,,,
2013/10/26,14,78,,,23,42,,,,,
2013/10/26,15,85,,,27,45,,,,,
2013/10/26,16,82,,,32,44,,,,,
2013/10/26,17,78,,,30,42,,,,,
2013/10/26,18,49,,,20,38,,,,,
2013/10/26,19,26,,,13,13,,,,,
2013/10/26,20,28,,,16,8,,,,,
2013/10/26,21,26,,,13,8,,,,,
2013/10/26,22,25,,,13,8,,,,,
2013/10/26,23,25,,,14,8,,,,,
2013/10/26,24,23,,,13,7,,,,,
2013/10/27,01,17,,,7,7,,,,,
2013/10/27,02,20,,,8,7,,,,,
2013/10/27,03,22,,,9,7,,,,,
2013/10/27,04,22,,,10,7,,,,,
2013/10/27,05,23,,,10,7,,,,,
2013/10/27,06,28,,,12,8,,,,,
2013/10/27,07,43,,,18,10,,,,,
2013/10/27,08,73,,,29,27,,,,,
2013/10/27,09,68,,,25,33,,,,,
2013/10/27,10,73,,,27,35,,,,,
2013/10/27,11,73,,,28,37,,,,,
2013/10/27,12,71,,,28,34,,,,,
2013/10/27,13,71,,,25,37,,,,,
2013/10/27,14,78,,,27,37,,,,,
2013/10/27,15,81,,,35,39,,,,,
2013/10/27,16,77,,,28,41,,,,,
2013/10/27,17,80,,,26,43,,,,,
2013/10/27,18,90,,,27,48,,,,,
2013/10/27,19,42,,,20,43,,,,,
2013/10/27,20,26,,,14,10,,,,,
2013/10/27,21,20,,,10,8,,,,,
2013/10/27,22,17,,,6,7,,,,,
2013/10/27,23,20,,,7,8,,,,,
2013/10/27,24,20,,,9,8,,,,,
2013/10/28,01,22,,,9,7,,,,,
2013/10/28,02,19,,,10,7,,,,,
2013/10/28,03,23,,,10,7,,,,,
2013/10/28,04,22,,,10,7,,,,,
2013/10/28,05,25,,,11,7,,,,,
2013/10/28,06,27,,,15,7,,,,,
2013/10/28,07,44,,,18,9,,,,,
2013/10/28,08,81,,,28,28,,,,,
2013/10/28,09,90,,,45,32,,,,,
2013/10/28,10,85,,,45,34,,,,,
2013/10/28,11,87,,,42,35,,,,,
2013/10/28,12,79,,,38,35,,,,,
2013/10/28,13,71,,,28,38,,,,,
2013/10/28,14,73,,,24,38,,,,,
2013/10/28,15,78,,,27,39,,,,,
2013/10/28,16,77,,,32,39,,,,,
2013/10/28,17,71,,,29,37,,,,,
2013/10/28,18,48,,,22,32,,,,,
2013/10/28,19,28,,,15,11,,,,,
2013/10/28,20,27,,,15,8,,,,,
2013/10/28,21,27,,,14,8,,,,,
2013/10/28,22,26,,,14,8,,,,,
2013/10/28,23,22,,,13,8,,,,,
2013/10/28,24,19,,,8,8,,,,,
2013/10/29,01,18,,,5,7,,,,,
2013/10/29,02,21,,,8,7,,,,,
2013/10/29,03,23,,,9,8,,,,,
2013/10/29,04,23,,,10,7,,,,,
2013/10/29,05,26,,,12,8,,,,,
2013/10/29,06,24,,,14,8,,,,,
2013/10/29,07,30,,,11,9,,,,,
2013/10/29,08,51,,,23,12,,,,,
2013/10/29,09,47,,,30,16,,,,,
2013/10/29,10,49,,,21,20,,,,,
2013/10/29,11,49,,,20,23,,,,,
2013/10/29,12,47,,,23,22,,,,,
2013/10/29,13,42,,,18,21,,,,,
2013/10/29,14,40,,,17,21,,,,,
2013/10/29,15,30,,,12,16,,,,,
2013/10/29,16,26,,,10,13,,,,,
2013/10/29,17,26,,,9,13,,,,,
2013/10/29,18,22,,,9,11,,,,,
2013/10/29,19,20,,,9,8,,,,,
2013/10/29,20,20,,,8,8,,,,,
2013/10/29,21,19,,,8,8,,,,,
2013/10/29,22,17,,,6,8,,,,,
2013/10/29,23,17,,,5,8,,,,,
2013/10/29,24,18,,,4,8,,,,,
2013/10/30,01,20,,,8,7,,,,,
2013/10/30,02,20,,,9,7,,,,,
2013/10/30,03,23,,,9,7,,,,,
2013/10/30,04,26,,,12,7,,,,,
2013/10/30,05,24,,,12,8,,,,,
2013/10/30,06,25,,,11,8,,,,,
2013/10/30,07,41,,,19,10,,,,,
2013/10/30,08,74,,,25,25,,,,,
2013/10/30,09,78,,,35,32,,,,,
2013/10/30,10,77,,,34,35,,,,,
2013/10/30,11,76,,,33,35,,,,,
2013/10/30,12,72,,,31,35,,,,,
2013/10/30,13,67,,,23,37,,,,,
2013/10/30,14,68,,,24,36,,,,,
2013/10/30,15,71,,,22,36,,,,,
2013/10/30,16,77,,,26,39,,,,,
2013/10/30,17,81,,,32,40,,,,,
2013/10/30,18,87,,,29,46,,,,,
2013/10/30,19,33,,,18,35,,,,,
2013/10/30,20,27,,,15,9,,,,,
2013/10/30,21,27,,,13,8,,,,,
2013/10/30,22,25,,,14,8,,,,,
2013/10/30,23,24,,,13,8,,,,,
2013/10/30,24,19,,,9,8,,,,,
2013/10/31,01,20,,,8,7,,,,,
2013/10/31,02,20,,,8,7,,,,,
2013/10/31,03,23,,,9,7,,,,,
2013/10/31,04,23,,,10,7,,,,,
2013/10/31,05,25,,,11,7,,,,,
2013/10/31,06,27,,,15,8,,,,,
2013/10/31,07,46,,,17,11,,,,,
2013/10/31,08,70,,,27,26,,,,,
2013/10/31,09,70,,,27,34,,,,,
2013/10/31,10,72,,,27,36,,,,,
2013/10/31,11,72,,,28,36,,,,,
2013/10/31,12,71,,,27,36,,,,,
2013/10/31,13,69,,,23,38,,,,,
2013/10/31,14,79,,,26,38,,,,,
2013/10/31,15,82,,,33,41,,,,,
2013/10/31,16,77,,,27,41,,,,,
2013/10/31,17,78,,,27,41,,,,,
2013/10/31,18,65,,,24,45,,,,,
2013/10/31,19,28,,,15,20,,,,,
2013/10/31,20,26,,,14,8,,,,,
2013/10/31,21,25,,,13,8,,,,,
2013/10/31,22,20,,,10,8,,,,,
2013/10/31,23,20,,,9,8,,,,,
2013/10/31,24,20,,,9,8,,,,,
2013/11/01,01,19,,,7,7,,,,,
2013/11/01,02,19,,,7,7,,,,,
2013/11/01,03,23,,,9,7,,,,,
2013/11/01,04,26,,,11,7,,,,,
2013/11/01,05,23,,,14,7,,,,,
2013/11/01,06,26,,,10,8,,,,,
2013/11/01,07,41,,,16,11,,,,,
2013/11/01,08,75,,,26,26,,,,,
2013/11/01,09,84,,,35,34,,,,,
2013/11/01,10,84,,,41,35,,,,,
2013/11/01,11,81,,,40,37,,,,,
2013/11/01,12,72,,,28,37,,,,,
2013/11/01,13,68,,,24,38,,,,,
2013/11/01,14,66,,,22,36,,,,,
2013/11/01,15,70,,,23,36,,,,,
2013/11/01,16,78,,,26,39,,,,,
2013/11/01,17,76,,,30,39,,,,,
2013/11/01,18,42,,,26,27,,,,,
2013/11/01,19,27,,,14,11,,,,,
2013/11/01,20,27,,,14,8,,,,,
2013/11/01,21,27,,,15,8,,,,,
2013/11/01,22,23,,,11,8,,,,,
2013/11/01,23,23,,,12,8,,,,,
2013/11/01,24,21,,,9,8,,,,,
2013/11/02,01,22,,,9,8,,,,,
2013/11/02,02,21,,,10,8,,,,,
2013/11/02,03,23,,,10,7,,,,,
2013/11/02,04,23,,,11,7,,,,,
2013/11/02,05,24,,,10,7,,,,,
2013/11/02,06,28,,,14,8,,,,,
2013/11/02,07,45,,,14,11,,,,,
2013/11/02,08,74,,,27,32,,,,,
2013/11/02,09,84,,,31,37,,,,,
2013/11/02,10,86,,,37,39,,,,,
2013/11/02,11,86,,,38,38,,,,,
2013/11/02,12,74,,,33,38,,,,,
2013/11/02,13,76,,,26,40,,,,,
2013/11/02,14,82,,,31,39,,,,,
2013/11/02,15,86,,,33,42,,,,,
2013/11/02,16,80,,,29,44,,,,,
2013/11/02,17,87,,,27,45,,,,,
2013/11/02,18,90,,,26,54,,,,,
2013/11/02,19,45,,,21,44,,,,,
2013/11/02,20,22,,,12,10,,,,,
2013/11/02,21,20,,,8,8,,,,,
2013/11/02,22,20,,,8,8,,,,,
2013/11/02,23,20,,,8,8,,,,,
2013/11/02,24,20,,,8,8,,,,,
2013/11/03,01,21,,,8,8,,,,,
2013/11/03,02,21,,,10,8,,,,,
2013/11/03,03,23,,,9,7,,,,,
2013/11/03,04,23,,,11,7,,,,,
2013/11/03,05,26,,,12,8,,,,,
2013/11/03,06,26,,,13,8,,,,,
2013/11/03,07,44,,,14,11,,,,,
2013/11/03,08,76,,,26,31,,,,,
2013/11/03,09,77,,,27,38,,,,,
2013/11/03,10,86,,,27,44,,,,,
2013/11/03,11,97,,,40,46,,,,,
2013/11/03,12,90,,,37,44,,,,,
2013/11/03,13,85,,,34,45,,,,,
2013/11/03,14,86,,,30,44,,,,,
2013/11/03,15,89,,,35,44,,,,,
2013/11/03,16,90,,,34,44,,,,,
2013/11/03,17,93,,,37,46,,,,,
2013/11/03,18,71,,,32,49,,,,,
2013/11/03,19,29,,,18,16,,,,,
2013/11/03,20,27,,,15,8,,,,,
2013/11/03,21,26,,,14,8,,,,,
2013/11/03,22,25,,,13,8,,,,,
2013/11/03,23,26,,,14,8,,,,,
2013/11/03,24,24,,,14,8,,,,,
2013/11/04,01,20,,,10,7,,,,,
2013/11/04,02,21,,,9,7,,,,,
2013/11/04,03,24,,,11,7,,,,,
2013/11/04,04,23,,,11,7,,,,,
2013/11/04,05,25,,,11,8,,,,,
2013/11/04,06,26,,,13,8,,,,,
2013/11/04,07,42,,,12,11,,,,,
2013/11/04,08,72,,,22,32,,,,,
2013/11/04,09,71,,,23,38,,,,,
2013/11/04,10,74,,,26,38,,,,,
2013/11/04,11,74,,,28,39,,,,,
2013/11/04,12,75,,,27,37,,,,,
2013/11/04,13,72,,,25,41,,,,,
2013/11/04,14,82,,,25,41,,,,,
2013/11/04,15,87,,,35,41,,,,,
2013/11/04,16,83,,,34,41,,,,,
2013/11/04,17,79,,,30,42,,,,,
2013/11/04,18,84,,,28,48,,,,,
2013/11/04,19,32,,,17,30,,,,,
2013/11/04,20,26,,,14,9,,,,,
2013/11/04,21,24,,,13,8,,,,,
2013/11/04,22,20,,,9,8,,,,,
2013/11/04,23,20,,,8,7,,,,,
2013/11/04,24,20,,,8,8,,,,,
2013/11/05,01,21,,,8,7,,,,,
2013/11/05,02,20,,,9,7,,,,,
2013/11/05,03,23,,,9,7,,,,,
2013/11/05,04,22,,,10,7,,,,,
2013/11/05,05,27,,,12,8,,,,,
2013/11/05,06,25,,,15,8,,,,,
2013/11/05,07,23,,,11,7,,,,,
2013/11/05,08,26,,,11,8,,,,,
2013/11/05,09,30,,,14,9,,,,,
2013/11/05,10,27,,,15,9,,,,,
2013/11/05,11,25,,,11,9,,,,,
2013/11/05,12,23,,,10,9,,,,,
2013/11/05,13,20,,,7,9,,,,,
2013/11/05,14,21,,,7,9,,,,,
2013/11/05,15,19,,,8,9,,,,,
2013/11/05,16,18,,,4,9,,,,,
2013/11/05,17,19,,,4,8,,,,,
2013/11/05,18,18,,,4,10,,,,,
2013/11/05,19,21,,,5,9,,,,,
2013/11/05,20,21,,,9,8,,,,,
2013/11/05,21,17,,,7,8,,,,,
2013/11/05,22,17,,,4,8,,,,,
2013/11/05,23,16,,,4,8,,,,,
2013/11/05,24,17,,,4,7,,,,,
2013/11/06,01,41,,,14,7,,,,,
2013/11/06,02,30,,,31,7,,,,,
2013/11/06,03,23,,,10,7,,,,,
2013/11/06,04,23,,,10,7,,,,,
2013/11/06,05,27,,,14,7,,,,,
2013/11/06,06,28,,,15,8,,,,,
2013/11/06,07,42,,,15,11,,,,,
2013/11/06,08,87,,,32,27,,,,,
2013/11/06,09,95,,,45,37,,,,,
2013/11/06,10,91,,,46,39,,,,,
2013/11/06,11,88,,,43,37,,,,,
2013/11/06,12,85,,,42,36,,,,,
2013/11/06,13,73,,,29,40,,,,,
2013/11/06,14,75,,,25,40,,,,,
2013/11/06,15,75,,,23,41,,,,,
2013/11/06,16,83,,,28,41,,,,,
2013/11/06,17,84,,,31,43,,,,,
2013/11/06,18,82,,,30,49,,,,,
2013/11/06,19,42,,,17,38,,,,,
2013/11/06,20,25,,,13,10,,,,,
2013/11/06,21,26,,,13,8,,,,,
2013/11/06,22,24,,,13,8,,,,,
2013/11/06,23,22,,,13,7,,,,,
2013/11/06,24,22,,,8,7,,,,,
2013/11/07,01,30,,,14,7,,,,,
2013/11/07,02,20,,,15,7,,,,,
2013/11/07,03,22,,,9,7,,,,,
2013/11/07,04,22,,,10,7,,,,,
2013/11/07,05,25,,,11,7,,,,,
2013/11/07,06,24,,,13,7,,,,,
2013/11/07,07,41,,,14,9,,,,,
2013/11/07,08,80,,,28,28,,,,,
2013/11/07,09,77,,,32,37,,,,,
2013/11/07,10,77,,,27,40,,,,,
2013/11/07,11,82,,,28,43,,,,,
2013/11/07,12,77,,,29,42,,,,,
2013/11/07,13,77,,,26,43,,,,,
2013/11/07,14,75,,,24,44,,,,,
2013/11/07,15,78,,,25,40,,,,,
2013/11/07,16,77,,,30,40,,,,,
2013/11/07,17,65,,,29,36,,,,,
2013/11/07,18,44,,,18,28,,,,,
2013/11/07,19,26,,,14,12,,,,,
2013/11/07,20,27,,,14,8,,,,,
2013/11/07,21,26,,,15,8,,,,,
2013/11/07,22,26,,,14,8,,,,,
2013/11/07,23,24,,,14,8,,,,,
2013/11/07,24,19,,,10,7,,,,,
2013/11/08,01,23,,,9,7,,,,,
2013/11/08,02,20,,,8,7,,,,,
2013/11/08,03,23,,,9,7,,,,,
2013/11/08,04,23,,,11,7,,,,,
2013/11/08,05,27,,,13,8,,,,,
2013/11/08,06,25,,,13,8,,,,,
2013/11/08,07,42,,,12,11,,,,,
2013/11/08,08,86,,,33,27,,,,,
2013/11/08,09,87,,,43,35,,,,,
2013/11/08,10,83,,,37,36,,,,,
2013/11/08,11,84,,,37,38,,,,,
2013/11/08,12,77,,,37,37,,,,,
2013/11/08,13,70,,,25,38,,,,,
2013/11/08,14,74,,,25,37,,,,,
2013/11/08,15,86,,,32,40,,,,,
2013/11/08,16,78,,,31,40,,,,,
2013/11/08,17,77,,,30,40,,,,,
2013/11/08,18,50,,,24,35,,,,,
2013/11/08,19,27,,,15,12,,,,,
2013/11/08,20,25,,,14,8,,,,,
2013/11/08,21,23,,,12,8,,,,,
2013/11/08,22,21,,,10,8,,,,,
2013/11/08,23,20,,,8,8,,,,,
2013/11/08,24,17,,,8,8,,,,,
2013/11/09,01,18,,,4,7,,,,,
2013/11/09,02,19,,,8,7,,,,,
2013/11/09,03,22,,,9,7,,,,,
2013/11/09,04,23,,,10,7,,,,,
2013/11/09,05,24,,,10,7,,,,,
2013/11/09,06,29,,,11,8,,,,,
2013/11/09,07,61,,,22,14,,,,,
2013/11/09,08,78,,,35,33,,,,,
2013/11/09,09,78,,,31,37,,,,,
2013/11/09,10,80,,,30,39,,,,,
2013/11/09,11,76,,,29,39,,,,,
2013/11/09,12,73,,,29,37,,,,,
2013/11/09,13,70,,,23,39,,,,,
2013/11/09,14,70,,,23,39,,,,,
2013/11/09,15,74,,,24,39,,,,,
2013/11/09,16,83,,,28,41,,,,,
2013/11/09,17,88,,,32,43,,,,,
2013/11/09,18,97,,,29,54,,,,,
2013/11/09,19,72,,,23,58,,,,,
2013/11/09,20,30,,,17,22,,,,,
2013/11/09,21,27,,,15,9,,,,,
2013/11/09,22,26,,,14,8,,,,,
2013/11/09,23,27,,,15,8,,,,,
2013/11/09,24,27,,,15,8,,,,,
2013/11/10,01,23,,,13,7,,,,,
2013/11/10,02,21,,,10,8,,,,,
2013/11/10,03,24,,,10,7,,,,,
2013/11/10,04,24,,,11,8,,,,,
2013/11/10,05,23,,,11,8,,,,,
2013/11/10,06,28,,,10,8,,,,,
2013/11/10,07,40,,,16,12,,,,,
2013/11/10,08,72,,,23,29,,,,,
2013/11/10,09,77,,,26,39,,,,,
2013/11/10,10,79,,,26,43,,,,,
2013/11/10,11,83,,,29,43,,,,,
2013/11/10,12,83,,,33,41,,,,,
2013/11/10,13,86,,,29,46,,,,,
2013/11/10,14,93,,,32,47,,,,,
2013/11/10,15,102,,,39,48,,,,,
2013/11/10,16,98,,,37,55,,,,,
2013/11/10,17,97,,,31,54,,,,,
2013/11/10,18,74,,,22,58,,,,,
2013/11/10,19,30,,,16,24,,,,,
2013/11/10,20,26,,,15,8,,,,,
2013/11/10,21,23,,,13,8,,,,,
2013/11/10,22,21,,,10,8,,,,,
2013/11/10,23,21,,,9,8,,,,,
2013/11/10,24,19,,,9,8,,,,,
2013/11/11,01,20,,,8,7,,,,,
2013/11/11,02,19,,,8,7,,,,,
2013/11/11,03,23,,,9,7,,,,,
2013/11/11,04,23,,,10,7,,,,,
2013/11/11,05,23,,,11,7,,,,,
2013/11/11,06,29,,,12,8,,,,,
2013/11/11,07,47,,,20,11,,,,,
2013/11/11,08,84,,,28,29,,,,,
2013/11/11,09,80,,,37,37,,,,,
2013/11/11,10,86,,,32,39,,,,,
2013/11/11,11,92,,,42,40,,,,,
2013/11/11,12,83,,,43,38,,,,,
2013/11/11,13,75,,,27,39,,,,,
2013/11/11,14,78,,,27,40,,,,,
2013/11/11,15,83,,,25,46,,,,,
2013/11/11,16,87,,,30,46,,,,,
2013/11/11,17,77,,,33,41,,,,,
2013/11/11,18,62,,,22,45,,,,,
2013/11/11,19,28,,,15,17,,,,,
2013/11/11,20,28,,,15,8,,,,,
2013/11/11,21,27,,,15,8,,,,,
2013/11/11,22,25,,,14,8,,,,,
2013/11/11,23,22,,,14,8,,,,,
2013/11/11,24,20,,,9,7,,,,,
2013/11/12,01,19,,,7,7,,,,,
2013/11/12,02,20,,,8,7,,,,,
2013/11/12,03,24,,,9,7,,,,,
2013/11/12,04,23,,,11,7,,,,,
2013/11/12,05,22,,,10,7,,,,,
2013/11/12,06,25,,,10,8,,,,,
2013/11/12,07,31,,,14,10,,,,,
2013/11/12,08,38,,,18,12,,,,,
2013/11/12,09,33,,,17,12,,,,,
2013/11/12,10,30,,,12,14,,,,,
2013/11/12,11,33,,,12,13,,,,,
2013/11/12,12,31,,,15,13,,,,,
2013/11/12,13,23,,,9,13,,,,,
2013/11/12,14,26,,,4,14,,,,,
2013/11/12,15,31,,,5,18,,,,,
2013/11/12,16,31,,,10,18,,,,,
2013/11/12,17,29,,,11,14,,,,,
2013/11/12,18,25,,,11,13,,,,,
2013/11/12,19,22,,,9,9,,,,,
2013/11/12,20,21,,,9,9,,,,,
2013/11/12,21,20,,,8,8,,,,,
2013/11/12,22,16,,,6,8,,,,,
2013/11/12,23,18,,,3,8,,,,,
2013/11/12,24,19,,,8,7,,,,,
2013/11/13,01,22,,,9,7,,,,,
2013/11/13,02,20,,,8,8,,,,,
2013/11/13,03,23,,,9,7,,,,,
2013/11/13,04,27,,,12,7,,,,,
2013/11/13,05,23,,,13,7,,,,,
2013/11/13,06,22,,,10,7,,,,,
2013/11/13,07,43,,,14,9,,,,,
2013/11/13,08,88,,,34,26,,,,,
2013/11/13,09,89,,,45,35,,,,,
2013/11/13,10,96,,,42,42,,,,,
2013/11/13,11,92,,,42,41,,,,,
2013/11/13,12,91,,,40,43,,,,,
2013/11/13,13,84,,,32,45,,,,,
2013/11/13,14,80,,,30,45,,,,,
2013/11/13,15,104,,,35,46,,,,,
2013/11/13,16,103,,,49,47,,,,,
2013/11/13,17,105,,,48,45,,,,,
2013/11/13,18,104,,,42,53,,,,,
2013/11/13,19,70,,,31,51,,,,,
2013/11/13,20,30,,,19,18,,,,,
2013/11/13,21,27,,,15,8,,,,,
2013/11/13,22,23,,,11,8,,,,,
2013/11/13,23,24,,,10,9,,,,,
2013/11/13,24,26,,,12,8,,,,,
2013/11/14,01,26,,,14,8,,,,,
2013/11/14,02,24,,,13,8,,,,,
2013/11/14,03,28,,,14,8,,,,,
2013/11/14,04,28,,,16,8,,,,,
2013/11/14,05,24,,,13,8,,,,,
2013/11/14,06,28,,,10,9,,,,,
2013/11/14,07,48,,,16,13,,,,,
2013/11/14,08,93,,,32,30,,,,,
2013/11/14,09,89,,,42,41,,,,,
2013/11/14,10,92,,,40,44,,,,,
2013/11/14,11,94,,,39,42,,,,,
2013/11/14,12,100,,,42,45,,,,,
2013/11/14,13,94,,,43,43,,,,,
2013/11/14,14,94,,,39,46,,,,,
2013/11/14,15,95,,,34,49,,,,,
2013/11/14,16,95,,,33,50,,,,,
2013/11/14,17,74,,,30,47,,,,,
2013/11/14,18,38,,,17,35,,,,,
2013/11/14,19,22,,,10,10,,,,,
2013/11/14,20,22,,,9,8,,,,,
2013/11/14,21,22,,,10,8,,,,,
2013/11/14,22,22,,,10,9,,,,,
2013/11/14,23,21,,,10,8,,,,,
2013/11/14,24,21,,,9,8,,,,,
2013/11/15,01,18,,,6,8,,,,,
2013/11/15,02,20,,,8,8,,,,,
2013/11/15,03,24,,,9,7,,,,,
2013/11/15,04,26,,,12,8,,,,,
2013/11/15,05,24,,,13,8,,,,,
2013/11/15,06,26,,,10,8,,,,,
2013/11/15,07,38,,,11,12,,,,,
2013/11/15,08,82,,,22,31,,,,,
2013/11/15,09,103,,,39,45,,,,,
2013/11/15,10,113,,,47,51,,,,,
2013/11/15,11,105,,,52,49,,,,,
2013/11/15,12,103,,,49,44,,,,,
2013/11/15,13,96,,,44,45,,,,,
2013/11/15,14,102,,,44,45,,,,,
2013/11/15,15,92,,,41,47,,,,,
2013/11/15,16,82,,,31,44,,,,,
2013/11/15,17,92,,,32,43,,,,,
2013/11/15,18,79,,,35,51,,,,,
2013/11/15,19,30,,,20,21,,,,,
2013/11/15,20,26,,,15,8,,,,,
2013/11/15,21,27,,,15,8,,,,,
2013/11/15,22,26,,,14,8,,,,,
2013/11/15,23,26,,,15,8,,,,,
2013/11/15,24,26,,,14,7,,,,,
2013/11/16,01,22,,,13,7,,,,,
2013/11/16,02,20,,,9,7,,,,,
2013/11/16,03,24,,,10,8,,,,,
2013/11/16,04,22,,,11,7,,,,,
2013/11/16,05,26,,,13,7,,,,,
2013/11/16,06,25,,,12,8,,,,,
2013/11/16,07,44,,,12,11,,,,,
2013/11/16,08,92,,,35,30,,,,,
2013/11/16,09,90,,,40,40,,,,,
2013/11/16,10,89,,,39,42,,,,,
2013/11/16,11,89,,,41,41,,,,,
2013/11/16,12,84,,,38,39,,,,,
2013/11/16,13,75,,,29,41,,,,,
2013/11/16,14,73,,,23,41,,,,,
2013/11/16,15,79,,,26,41,,,,,
2013/11/16,16,86,,,31,42,,,,,
2013/11/16,17,90,,,32,44,,,,,
2013/11/16,18,96,,,32,54,,,,,
2013/11/16,19,53,,,24,49,,,,,
2013/11/16,20,29,,,15,11,,,,,
2013/11/16,21,26,,,15,9,,,,,
2013/11/16,22,22,,,11,9,,,,,
2013/11/16,23,25,,,11,8,,,,,
2013/11/16,24,25,,,13,8,,,,,
2013/11/17,01,27,,,14,7,,,,,
2013/11/17,02,23,,,15,7,,,,,
2013/11/17,03,27,,,13,7,,,,,
2013/11/17,04,24,,,14,8,,,,,
2013/11/17,05,23,,,10,7,,,,,
2013/11/17,06,26,,,11,8,,,,,
2013/11/17,07,45,,,14,11,,,,,
2013/11/17,08,81,,,26,30,,,,,
2013/11/17,09,83,,,40,36,,,,,
2013/11/17,10,87,,,38,38,,,,,
2013/11/17,11,84,,,38,41,,,,,
2013/11/17,12,79,,,30,40,,,,,
2013/11/17,13,77,,,27,42,,,,,
2013/11/17,14,77,,,25,41,,,,,
2013/11/17,15,86,,,28,43,,,,,
2013/11/17,16,94,,,35,47,,,,,
2013/11/17,17,103,,,35,54,,,,,
2013/11/17,18,95,,,30,60,,,,,
2013/11/17,19,45,,,21,43,,,,,
2013/11/17,20,30,,,16,10,,,,,
2013/11/17,21,28,,,15,9,,,,,
2013/11/17,22,25,,,14,8,,,,,
2013/11/17,23,25,,,14,8,,,,,
2013/11/17,24,25,,,13,8,,,,,
2013/11/18,01,25,,,13,7,,,,,
2013/11/18,02,21,,,13,7,,,,,
2013/11/18,03,23,,,9,7,,,,,
2013/11/18,04,23,,,10,7,,,,,
2013/11/18,05,24,,,11,8,,,,,
2013/11/18,06,24,,,11,7,,,,,
2013/11/18,07,47,,,15,10,,,,,
2013/11/18,08,87,,,34,30,,,,,
2013/11/18,09,84,,,38,37,,,,,
2013/11/18,10,88,,,38,40,,,,,
2013/11/18,11,90,,,39,41,,,,,
2013/11/18,12,79,,,38,39,,,,,
2013/11/18,13,76,,,26,41,,,,,
2013/11/18,14,92,,,30,45,,,,,
2013/11/18,15,89,,,35,47,,,,,
2013/11/18,16,87,,,33,45,,,,,
2013/11/18,17,90,,,34,44,,,,,
2013/11/18,18,77,,,32,49,,,,,
2013/11/18,19,31,,,17,24,,,,,
2013/11/18,20,31,,,16,10,,,,,
2013/11/18,21,27,,,15,9,,,,,
2013/11/18,22,26,,,14,8,,,,,
2013/11/18,23,25,,,14,8,,,,,
2013/11/18,24,24,,,14,7,,,,,
2013/11/19,01,21,,,11,7,,,,,
2013/11/19,02,20,,,8,7,,,,,
2013/11/19,03,22,,,9,7,,,,,
2013/11/19,04,23,,,10,7,,,,,
2013/11/19,05,23,,,10,7,,,,,
2013/11/19,06,26,,,12,8,,,,,
2013/11/19,07,33,,,17,9,,,,,
2013/11/19,08,49,,,25,12,,,,,
2013/11/19,09,47,,,30,15,,,,,
2013/11/19,10,49,,,21,20,,,,,
2013/11/19,11,51,,,21,22,,,,,
2013/11/19,12,52,,,23,24,,,,,
2013/11/19,13,51,,,24,23,,,,,
2013/11/19,14,42,,,18,23,,,,,
2013/11/19,15,34,,,12,20,,,,,
2013/11/19,16,30,,,11,16,,,,,
2013/11/19,17,28,,,11,13,,,,,
